[2026-02-18T07:37:14.579Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T07:37:14.607Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T07:37:14.642Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T07:48:55.017Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:48:55.377Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T07:48:55.396Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:48:55.469Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T07:48:55.531Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T07:48:55.563Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T07:49:07.512Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T07:49:07.520Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:49:07.537Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T07:49:07.551Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:56:11.461Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T07:56:11.469Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:56:11.491Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T07:56:11.500Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T07:56:11.531Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T07:56:11.757Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:56:22.386Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-18T07:56:22.500Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:56:33.266Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:56:33.284Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T07:56:33.312Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:56:33.335Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T07:56:36.052Z] AUTH SUCCESS: Role: admin | Path: /api/plans/billing-history
[2026-02-18T07:56:36.077Z] AUTH SUCCESS: Role: admin | Path: /api/plans/billing-history
[2026-02-18T07:56:37.266Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:37.297Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:38.199Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:38.205Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:38.211Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/services?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:38.358Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/services?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:38.414Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:38.440Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:39.407Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T07:56:39.415Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:56:39.436Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T07:56:39.454Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:56:41.277Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/services?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:41.282Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/staff?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:41.350Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/staff?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:41.357Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/services?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:42.982Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:42.987Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses/summary?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:43.018Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:56:43.023Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses/summary?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:02.065Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T07:58:02.074Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:58:02.123Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T07:58:02.152Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:58:10.050Z] AUTH SUCCESS: Role: admin | Path: /api/plans/billing-history
[2026-02-18T07:58:10.087Z] AUTH SUCCESS: Role: admin | Path: /api/plans/billing-history
[2026-02-18T07:58:12.815Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:12.849Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:14.724Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:14.729Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/services?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:14.733Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:14.796Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:14.810Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:15.038Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/services?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:18.490Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:58:18.502Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T07:58:18.534Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T07:58:18.542Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T07:58:20.973Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/inventory?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:20.979Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/inventory/low-stock?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:21.012Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/inventory?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:21.018Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/inventory/low-stock?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:24.131Z] AUTH SUCCESS: Role: admin | Path: /api/expenses/summary?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:24.140Z] AUTH SUCCESS: Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:24.169Z] AUTH SUCCESS: Role: admin | Path: /api/expenses/summary?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:24.177Z] AUTH SUCCESS: Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:25.274Z] AUTH SUCCESS: Role: admin | Path: /api/staff?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:25.281Z] AUTH SUCCESS: Role: admin | Path: /api/services?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:25.288Z] AUTH SUCCESS: Role: admin | Path: /api/categories?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:25.351Z] AUTH SUCCESS: Role: admin | Path: /api/categories?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:25.358Z] AUTH SUCCESS: Role: admin | Path: /api/services?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:25.367Z] AUTH SUCCESS: Role: admin | Path: /api/staff?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:26.825Z] AUTH SUCCESS: Role: admin | Path: /api/appointments
[2026-02-18T07:58:26.831Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T07:58:26.868Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T07:58:26.881Z] AUTH SUCCESS: Role: admin | Path: /api/appointments
[2026-02-18T07:58:26.978Z] AUTH SUCCESS: Role: admin | Path: /api/appointments/salon/698e18ebd9924bc0f55ddf3d/details
[2026-02-18T07:58:29.769Z] AUTH SUCCESS: Role: admin | Path: /api/attendance?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:29.833Z] AUTH SUCCESS: Role: admin | Path: /api/attendance?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T07:58:32.209Z] AUTH SUCCESS: Role: admin | Path: /api/attendance/report?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d&view=weekly
[2026-02-18T07:58:34.160Z] AUTH SUCCESS: Role: admin | Path: /api/attendance/report?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d&view=monthly
[2026-02-18T08:00:22.663Z] AUTH SUCCESS: Role: admin | Path: /api/inventory?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:00:22.671Z] AUTH SUCCESS: Role: admin | Path: /api/inventory/low-stock?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:00:22.698Z] AUTH SUCCESS: Role: admin | Path: /api/inventory?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:00:22.703Z] AUTH SUCCESS: Role: admin | Path: /api/inventory/low-stock?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:00:24.680Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:24.687Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:24.715Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:24.721Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:28.350Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:28.365Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:28.384Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:28.410Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:28.443Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:28.478Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:29.917Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:29.933Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:29.942Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:29.946Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:30.068Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:30.083Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:30.100Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:30.116Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:30.133Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:30.252Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:30.263Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:30.315Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:30.327Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:30.363Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:30.370Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:30.493Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:30.505Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:30.536Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:30.548Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:30.576Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:30.610Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:32.681Z] AUTH SUCCESS: Role: admin | Path: /api/appointments
[2026-02-18T08:00:32.688Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:32.722Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:00:32.737Z] AUTH SUCCESS: Role: admin | Path: /api/appointments
[2026-02-18T08:00:32.798Z] AUTH SUCCESS: Role: admin | Path: /api/appointments/salon/698e18ebd9924bc0f55ddf3d/details
[2026-02-18T08:00:33.908Z] AUTH SUCCESS: Role: admin | Path: /api/appointments?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:00:33.955Z] AUTH SUCCESS: Role: admin | Path: /api/appointments?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:00:34.748Z] AUTH SUCCESS: Role: admin | Path: /api/attendance?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:00:34.789Z] AUTH SUCCESS: Role: admin | Path: /api/attendance?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:00:36.244Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:00:36.255Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:36.269Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:00:36.289Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:48.334Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-18T08:00:48.533Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:52.656Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:52.677Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:00:52.693Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:00:52.713Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:02:55.474Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:02:55.488Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:02:55.510Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:02:55.523Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:03:02.766Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-18T08:03:02.880Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:03:07.597Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:03:07.686Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:03:07.702Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:03:07.728Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:05:42.026Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:05:42.039Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:06:18.985Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:06:18.997Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:06:19.030Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:06:19.047Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:06:21.167Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:06:21.175Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:06:21.183Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:06:21.389Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:06:21.409Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:06:21.422Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:06:21.438Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:06:21.609Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:06:21.616Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:06:21.623Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:06:21.653Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:06:21.768Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:06:21.773Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:06:21.791Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:06:21.800Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:06:21.825Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:06:21.832Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-18T08:06:31.100Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-18T08:06:31.258Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:06:35.456Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:06:35.479Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:06:35.508Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:06:35.565Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:08:31.607Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:08:31.616Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:08:31.636Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:08:31.657Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:08:40.658Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-18T08:08:40.753Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:10:00.057Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:10:00.072Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:10:00.084Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:10:00.097Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:10:00.132Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:10:00.336Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:10:00.347Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:10:00.365Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:10:00.389Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:10:00.413Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:10:00.434Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:10:00.684Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:10:00.692Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:10:00.700Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:10:00.716Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:10:00.733Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:10:00.877Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:10:00.885Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:10:00.889Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:10:00.905Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:10:00.943Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:10:00.954Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:10:03.777Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses/summary?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:10:03.796Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:10:03.841Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:10:03.859Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/expenses/summary?salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:10:35.538Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/attendance?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:10:35.586Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/attendance?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:10:37.798Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:10:37.804Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments
[2026-02-18T08:10:37.916Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:10:38.025Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments
[2026-02-18T08:10:38.093Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments/salon/698e18ebd9924bc0f55ddf3d/details
[2026-02-18T08:11:00.241Z] AUTH SUCCESS: Role: admin | Path: /api/attendance?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:11:00.273Z] AUTH SUCCESS: Role: admin | Path: /api/attendance?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:11:04.518Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:11:04.528Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:11:04.552Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-18T08:11:04.574Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:11:22.128Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-18T08:11:22.209Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:11:38.658Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:11:38.665Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:11:38.706Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-18T08:11:38.710Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:11:54.995Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/attendance?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:11:55.025Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/attendance?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d
[2026-02-18T08:11:59.485Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/attendance/report?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d&view=weekly
[2026-02-18T08:12:00.559Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/attendance/report?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d&view=monthly
[2026-02-18T08:12:03.888Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/attendance/report?date=2026-02-18&salonId=698e18ebd9924bc0f55ddf3d&view=yearly
[2026-02-18T08:12:07.085Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments
[2026-02-18T08:12:07.095Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:12:07.168Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:12:07.220Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments
[2026-02-18T08:12:07.317Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments/salon/698e18ebd9924bc0f55ddf3d/details
[2026-02-18T08:12:15.292Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:12:15.318Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:12:16.953Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments/salon/698e18ebd9924bc0f55ddf3d/details
[2026-02-18T08:12:17.012Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments/salon/698e18ebd9924bc0f55ddf3d/details
[2026-02-18T08:12:17.025Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:12:17.108Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:12:27.391Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments
[2026-02-18T08:12:27.398Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:12:27.482Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:12:27.494Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments
[2026-02-18T08:12:27.539Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/appointments/salon/698e18ebd9924bc0f55ddf3d/details
[2026-02-18T08:12:34.781Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
[2026-02-18T08:12:34.818Z] AUTH SUCCESS: Demo access active | Role: admin | Path: /api/salons/get
